lat,lon,name,comid
42.0909,-76.056,Susquehanna River,8102921
42.1004,-76.2605,Susquehanna River,8102961
42.0281,-76.3849,Susquehanna River,8103039
42.0072,-76.4686,Susquehanna River,8103077
41.9573,-76.5149,Susquehanna River,8103755
41.8493,-76.4956,Susquehanna River,4199238
41.6565,-76.2636,Susquehanna River,4199532
41.5764,-76.0586,Susquehanna River,4199614
41.5348,-75.9483,Susquehanna River,4196288
41.4617,-75.8538,Susquehanna River,4200472
41.3267,-75.7914,Susquehanna River,2601165
41.1481,-76.1462,Susquehanna River,2603133
40.9581,-76.6191,Susquehanna River,2604993
40.8809,-76.7871,Susquehanna River,2607831
40.3991,-77.0087,Susquehanna River,4521524
41.2509,-75.8808,Susquehanna River,2601199
31.6972,-89.1092,Tallahala Creek,18131356
31.6833,-89.1131,Tallahala Creek,18131446
31.6808,-89.1158,Tallahala Creek,18131446
31.6711,-89.1231,Tallahala Creek,18131446
31.6614,-89.1303,Tallahala Creek,18131562
31.6556,-89.1394,Tallahala Creek,18131562
31.655,-89.1436,Tallahala Creek,18131562
31.6464,-89.15,Tallahala Creek,18131562
31.6136,-89.1794,Tallahala Creek,18131696
31.6094,-89.1814,Tallahala Creek,18131744
31.5917,-89.1667,Tallahala Creek,18131828
31.56,-89.185,Tallahala Creek,18132008
31.4792,-89.1717,Tallahala Creek,18134918
31.3328,-89.1122,Tallahala Creek,18135774
31.7853,-89.0758,Tallahala Creek,18131152
31.7217,-89.1125,Tallahala Creek,18131308
31.4239,-89.1564,Tallahala Creek,18135090
31.385,-89.1336,Tallahala Creek,18135206
31.2311,-89.0806,Tallahala Creek,18135636
31.7681,-89.1872,Tallahoma Creek,18131168
31.7406,-89.1811,Tallahoma Creek,18132346
31.7125,-89.1644,Tallahoma Creek,18131316
31.6928,-89.1708,Tallahoma Creek,18131374
31.6625,-89.1897,Tallahoma Creek,18131466
31.6422,-89.1919,Tallahoma Creek,18131550
31.6217,-89.1839,Tallahoma Creek,18131682
31.6094,-89.1811,Tallahoma Creek,18131744
30.5694,-90.4,Tangipahoa River,18975547
30.4435,-90.3351,Tangipahoa River,18976333
30.4055,-90.329,Tangipahoa River,18976499
30.9802,-90.4611,Tangipahoa River,18974103
30.9377,-90.4904,Tangipahoa River,18974195
30.8768,-90.4956,Tangipahoa River,18975325
30.7295,-90.4846,Tangipahoa River,18975419
30.6371,-90.4795,Tangipahoa River,18975451
30.5701,-90.4007,Tangipahoa River,18975547
30.5066,-90.3618,Tangipahoa River,18975529
41.9631,-70.9128,Taunton River,6126589
41.9472,-70.9367,Taunton River,6126589
30.8319,-90.2967,Tchefuncta River,18927664
30.8195,-90.2906,Tchefuncta River,18927664
30.5757,-90.2392,Tchefuncta River,18928216
30.4642,-90.1178,Tchefuncta River,18931998
30.9307,-90.6734,Tickfaw River,20089222
30.8155,-90.6362,Tickfaw River,20089476
30.6863,-90.6432,Tickfaw River,20089890
30.5038,-90.6773,Tickfaw River,20090368
30.7111,-90.6347,Tickfaw River,20089808
30.5614,-90.6597,Tickfaw River,20090226
30.4354,-90.678,Tickfaw River,20091282
34.0261,-89.8644,Tillatoba Creek,18042294
34.0172,-89.9167,Tillatoba Creek,18042324
33.9942,-89.9528,Tillatoba Creek,18045622
33.9895,-89.9924,Tillatoba Creek,18045628
34.0006,-90.0628,Tillatoba Creek,18045046
41.2584,-85.8716,Tippecanoe River,18486734
41.2165,-86.0665,Tippecanoe River,18487444
40.8848,-86.747,Tippecanoe River,18490578
33.6306,-88.4986,Tombigbee River,18698865
33.5844,-88.4872,Tombigbee River,18698815
33.5233,-88.4769,Tombigbee River,18698737
33.4867,-88.4503,Tombigbee River,18699151
33.4344,-88.4411,Tombigbee River,18630926
33.4211,-88.4039,Tombigbee River,18630930
33.3706,-88.3925,Tombigbee River,18630950
33.3442,-88.3989,Tombigbee River,18630972
33.3221,-88.3358,Tombigbee River,18630982
33.3036,-88.3031,Tombigbee River,18630994
42.8693,-78.2777,Tonawanda Creek,15569747
42.8773,-78.2578,Tonawanda Creek,15569307
43.0004,-78.1977,Tonawanda Creek,15567727
43.0031,-78.2145,Tonawanda Creek,15567727
33.5789,-88.6589,Town Creek,18658012
33.5683,-88.6422,Town Creek,18658154
33.56,-88.6161,Town Creek,18658162
34.2944,-88.7092,Town Creek,18681766
34.235,-88.6944,Town Creek,18681950
34.1972,-88.6825,Town Creek,18683440
34.155,-88.6611,Town Creek,18682542
34.1,-88.6533,Town Creek,18682874
34.0592,-88.6286,Town Creek,18683048
33.9894,-88.5483,Town Creek,18684506
32.5968,-96.5877,Trinity River,1260249
32.4971,-96.5014,Trinity River,1262905
32.4264,-96.4628,Trinity River,1262531
32.3167,-96.3596,Trinity River,1262903
32.1349,-96.1058,Trinity River,1262643
32.7522,-97.2792,Trinity River,1268888
32.7819,-97.1783,Trinity River,1268386
32.7773,-97.0178,Trinity River,1268384
32.7735,-96.9601,Trinity River,1269868
32.7845,-96.9146,Trinity River,1269784
32.7785,-97.1457,Trinity River,1268382
32.7749,-96.8219,Trinity River,1260361
32.7412,-96.7701,Trinity River,1260371
32.6497,-96.6832,Trinity River,1260187
32.6176,-96.6222,Trinity River,1260211
32.5969,-96.5876,Trinity River,1260249
32.4971,-96.5013,Trinity River,1262905
32.4265,-96.463,Trinity River,1262531
32.3166,-96.3596,Trinity River,1262903
32.1352,-96.1064,Trinity River,1262643
31.9673,-96.0471,Trinity River,1264655
31.6485,-95.7894,Trinity River,1453127
31.3385,-95.6563,Trinity River,1484774
40.6486,-122.9547,Trinity River,8245896
40.7285,-123.062,Trinity River,8244482
40.7702,-123.127,Trinity River,8244334
40.7387,-123.2522,Trinity River,8244414
40.7888,-123.44,Trinity River,8245172
40.892,-123.585,Trinity River,8243752
40.9457,-123.6243,Trinity River,8243380
41.0499,-123.672,Trinity River,8241662
41.1849,-123.7079,Trinity River,8251884
40.2431,-107.0863,Trout Creek,1356044
40.3123,-107.0099,Trout Creek,1355756
40.4555,-106.9878,Trout Creek,1357266
40.4711,-107.0115,Trout Creek,1355116
40.428,-106.983,Trout Creek,1357292
39.5864,-119.4486,Truckee Canal,8931706
39.591,-119.2502,Truckee Canal,11324588
39.4691,-119.0677,Truckee Canal,13070806
39.5796,-119.1285,Truckee Canal,11324184
39.5392,-119.0739,Truckee Canal,13067740
39.5039,-119.0447,Truckee Canal,13067746
39.5939,-119.3464,Truckee Canal,8931700
39.6127,-119.2971,Truckee Canal,8931654
39.3266,-120.1844,Truckee River,8933878
39.3531,-120.1214,Truckee River,8933802
39.3852,-120.0877,Truckee River,8933706
39.4333,-120.0258,Truckee River,8933484
39.5066,-119.8891,Truckee River,8932150
39.5185,-119.6847,Truckee River,8932668
39.5196,-119.7419,Truckee River,8932654
39.5186,-119.7036,Truckee River,8932082
39.51,-119.6478,Truckee River,8932166
39.5469,-119.5841,Truckee River,8932640
39.5644,-119.5182,Truckee River,8932630
39.5855,-119.4493,Truckee River,8931706
39.591,-119.3674,Truckee River,8931718
39.6319,-119.2817,Truckee River,11313919
39.737,-119.323,Truckee River,11313511
39.8291,-119.361,Truckee River,11313175
39.8555,-119.3932,Truckee River,11313143
39.853,-119.3966,Truckee River,11313143
39.6915,-119.2852,Truckee River,11313761
39.7896,-119.3493,Truckee River,11313287
39.5133,-119.6189,Truckee River,8932148
39.5328,-119.5981,Truckee River,8932640
39.5628,-119.5405,Truckee River,8931818
39.5622,-119.5403,Truckee River,8932630
39.5652,-119.4849,Truckee River,8931816
39.5647,-119.5222,Truckee River,8932630
39.6319,-119.2827,Truckee River,11313919
39.6439,-119.2908,Truckee River,11313917
39.7062,-119.3065,Truckee River,11313711
39.6436,-119.2903,Truckee River,11313917
39.6694,-119.273,Truckee River,11313839
39.50722222,-119.9308333,Truckee River,8932132
39.51111111,-119.8613889,Truckee River,8932122
39.53138889,-119.7852778,Truckee River,8932012
39.52055556,-119.7,Truckee River,8932092
39.54694444,-119.5830556,Truckee River,8932640
39.56444444,-119.5172222,Truckee River,8932630
39.58472222,-119.4402778,Truckee River,8931712
39.63194444,-119.2816667,Truckee River,11313919
39.73722222,-119.3233333,Truckee River,11313475
39.82916667,-119.36,Truckee River,11313179
39.85305556,-119.3955556,Truckee River,11313065
39.16638889,-120.1433333,Truckee River,8934074
39.21166667,-120.1983333,Truckee River,8934044
39.32055556,-120.2963889,Truckee River,8933886
39.32666667,-120.1833333,Truckee River,8933878
39.35305556,-120.1213889,Truckee River,8933802
39.38527778,-120.0866667,Truckee River,8933706
39.42805556,-120.0330556,Truckee River,8933532
39.52416667,-119.9922222,Truckee River,8931986
39.42277778,-120.0330556,Truckee River,8933590
45.4944,-123.0737,Tualatin River,23805040
45.5036,-123.056,Tualatin River,23805042
45.5003,-122.9914,Tualatin River,23804932
45.4902,-122.952,Tualatin River,23804938
45.415,-122.9209,Tualatin River,23804868
45.4067,-122.9232,Tualatin River,23804868
45.4017,-122.8927,Tualatin River,23804868
45.3938,-122.8991,Tualatin River,23804868
45.4498,-122.9512,Tualatin River,23804876
40.9855,-81.6004,Tuscarawas River,19387528
40.9278,-81.6326,Tuscarawas River,19387736
40.889,-81.5992,Tuscarawas River,19390310
40.8459,-81.5318,Tuscarawas River,19388122
40.8117,-81.5301,Tuscarawas River,19388186
40.7523,-81.5292,Tuscarawas River,19389648
40.6426,-81.4488,Tuscarawas River,19389826
40.5298,-81.4298,Tuscarawas River,19390244
40.4522,-81.4136,Tuscarawas River,19392714
40.3937,-81.3904,Tuscarawas River,19392728
40.2615,-81.609,Tuscarawas River,19392918
40.279,-81.8707,Tuscarawas River,19392924
30.6008,-88.9722,Tuxachanie Creek,903390011
30.5872,-88.9481,Tuxachanie Creek,903390013
30.5444,-88.9514,Tuxachanie Creek,18066684
30.51,-88.9089,Tuxachanie Creek,18066744
40.7162,-83.3921,Tymochtee Creek,15614422
40.7376,-83.3977,Tymochtee Creek,15614422
40.748,-83.3818,Tymochtee Creek,15614350
40.7594,-83.3816,Tymochtee Creek,15614304
40.7738,-83.3611,Tymochtee Creek,15614278
40.7884,-83.3572,Tymochtee Creek,15614244
40.803,-83.3559,Tymochtee Creek,15614148
40.8195,-83.3571,Tymochtee Creek,15614130
40.8329,-83.3595,Tymochtee Creek,15614098
40.8468,-83.3612,Tymochtee Creek,15614064
40.8628,-83.3744,Tymochtee Creek,15614064
40.876,-83.3698,Tymochtee Creek,15614006
40.8869,-83.3588,Tymochtee Creek,15613966
40.9051,-83.3608,Tymochtee Creek,15613920
40.9228,-83.3488,Tymochtee Creek,15613832
40.9337,-83.3206,Tymochtee Creek,15613796
40.9419,-83.3094,Tymochtee Creek,15613786
40.9558,-83.3022,Tymochtee Creek,15613754
40.9567,-83.2726,Tymochtee Creek,15614818
40.682,-87.3101,Upper Sugar Creek,13453920
40.6736,-87.2993,Upper Sugar Creek,13453920
40.6744,-87.3029,Upper Sugar Creek,13453920
36.9922,-121.5729,Uvas Creek,17663007
36.9906,-121.5688,Uvas Creek,17663007
36.9848,-121.5688,Uvas Creek,17663007
36.9846,-121.5646,Uvas Creek,17663007
36.983,-121.5611,Uvas Creek,17663007
41.2084,-88.9309,Vermilion River,13617269
41.2553,-89.0123,Vermilion River,13617901
41.302,-89.0376,Vermilion River,13618003
42.4857,-76.2976,Virgil Creek,21982931
42.4946,-76.314,Virgil Creek,21982855
42.4961,-76.329,Virgil Creek,21982797
42.506,-76.3507,Virgil Creek,21979167
42.5047,-76.3592,Virgil Creek,21979167
39.3884,-87.4923,Wabash River,10286224
39.2676,-87.6039,Wabash River,10286290
40.4023,-86.983,Wabash River,10205135
40.2985,-87.251,Wabash River,10206573
40.5682,-84.8487,Wabash River,18507656
40.6562,-85.0328,Wabash River,18508418
40.7417,-85.1719,Wabash River,18508556
40.7903,-85.8203,Wabash River,18508640
40.7431,-86.0958,Wabash River,18509098
40.7464,-86.3775,Wabash River,20101828
40.5906,-86.6983,Wabash River,20100918
40.422,-86.897,Wabash River,10205115
40.14,-87.4056,Wabash River,10206671
39.7925,-87.3739,Wabash River,10210063
39.4667,-87.4189,Wabash River,10286212
39.0203,-87.5686,Wabash River,10288896
39.8347,-82.6271,Walnut Creek,5216775
39.8315,-82.6401,Walnut Creek,5216775
36.1503,-93.74,War Eagle Creek,8589440
36.1612,-93.761,War Eagle Creek,8588328
42.4211,-72.0478,Ware River,7692371
42.3947,-72.0506,Ware River,7690119
39.9332,-82.485,Waste Weir Run,15365657
39.9368,-82.4819,Waste Weir Run,15365657
42.6183,-78.6597,West Branch Cazenovia Creek,15575935
42.6445,-78.6848,West Branch Cazenovia Creek,15575917
42.7017,-78.6822,West Branch Cazenovia Creek,15575463
42.724,-78.6692,West Branch Cazenovia Creek,15575343
42.7605,-78.6459,West Branch Cazenovia Creek,15575261
42.7455,-78.6555,West Branch Cazenovia Creek,15576357
42.7546,-78.6514,West Branch Cazenovia Creek,15575261
42.0469,-75.4211,West Branch Delaware River,2614162
42.0028,-75.3839,West Branch Delaware River,2614210
42.6797,-72.7389,West Branch North River,10294712
42.6781,-72.7356,West Branch North River,10294712
42.6678,-72.7261,West Branch North River,10294712
42.6989,-72.7739,West Branch North River,10294618
42.6908,-72.7589,West Branch North River,10294640
42.6828,-72.7514,West Branch North River,10295114
42.6939,-72.7633,West Branch North River,10294640
41.3494,-81.8768,West Branch Rocky River Tributary,15594767
43.0027,-89.7455,West Branch Sugar River,13424735
42.9927,-89.7452,West Branch Sugar River,13424989
42.9887,-89.7424,West Branch Sugar River,13424989
42.9848,-89.7433,West Branch Sugar River,13425003
42.2558,-72.9322,West Branch Westfield River,6097269
42.2525,-72.9311,West Branch Westfield River,6097269
42.2458,-72.9163,West Branch Westfield River,6096291
42.2584,-72.9337,West Branch Westfield River,6096271
42.3036,-72.9883,West Branch Westfield River,6096225
42.3006,-72.985,West Branch Westfield River,6096225
42.2795,-72.9809,West Branch Westfield River,900400033
43.9062,-71.4161,West Branch Whiteface River,9315551
38.596,-86.1059,West Fork Blue River,10356480
38.6009,-86.12,West Fork Blue River,10356480
38.6002,-86.1213,West Fork Blue River,10356496
38.5764,-86.1211,West Fork Blue River,10356496
38.5673,-86.117,West Fork Blue River,10356496
32.7816,-97.2126,West Fork Trinity River,1268386
32.7924,-97.1955,West Fork Trinity River,1268386
32.7558,-97.2885,West Fork Trinity River,1268430
35.9569,-84.2791,Walker Branch,22125024
43.9447,-71.6976,West Inlet to Mirror Lake,6729805
42.626,-77.3902,West River,21982275
42.6453,-77.3737,West River,21982269
42.6654,-77.3577,West River,21981809
33.5498,-92.8146,West Two Bayou,21952220
33.5587,-92.8095,West Two Bayou,21952210
33.5392,-92.7777,West Two Bayou,21952304
40.8214,-74.4123,Whippany River,6250738
40.845,-74.3472,Whippany River,6249998
40.1824,-84.9692,White River,18474105
40.1178,-85.6919,White River,18474935
40.0473,-86.0167,White River,18475545
39.9098,-86.1055,White River,18476353
39.7542,-86.1739,White River,18476879
39.5596,-86.2746,White River,18476955
39.3728,-86.5564,White River,18477433
39.112,-86.9628,White River,18469838
38.5109,-87.2895,White River,18471066
38.4898,-87.55,White River,18471310
36.09,-94.0653,White River,8590388
36.0911,-94.0251,White River,8590386
40.1828,-84.9708,White River,18474105
40.1706,-85.1277,White River,18474699
40.1981,-85.3761,White River,18474727
40.2042,-85.3872,White River,18474927
40.1856,-85.44,White River,18474927
40.1295,-85.9628,White River,18474787
40.095,-85.969,White River,18474811
39.7516,-86.1745,White River,18476879
39.7145,-86.2005,White River,18476893
39.6631,-86.2367,White River,18477067
39.4975,-86.4005,White River,18477453
39.4342,-86.4497,White River,18477287
39.3326,-86.6767,White River,18469756
39.2809,-86.7622,White River,18469766
39.2054,-86.8662,White River,18469616
39.112,-86.9632,White River,18469838
39.0277,-86.9671,White River,18469852
38.9286,-87.019,White River,18470962
38.8762,-87.1221,White River,18472164
38.7951,-87.2415,White River,18471000
38.6473,-87.2383,White River,18471028
39.9857,-107.6181,White River,1344054
39.9455,-107.777,White River,1344190
40.005,-107.8253,White River,1343034
39.9216,-107.5517,White River,1344368
39.9744,-107.6253,White River,1345152
40.0336,-107.8623,White River,1343194
40.035,-107.9098,White River,1342692
40.0202,-107.9634,White River,1342868
40.0133,-108.0931,White River,1341442
40.0952,-108.2246,White River,1341250
40.1728,-108.4034,White River,1341084
40.1801,-108.5653,White River,5307716
40.1538,-108.7003,White River,5307840
40.1072,-108.7129,White River,5307986
40.0974,-108.809,White River,5308032
40.0139,-109.0807,White River,5306278
39.979,-109.1783,White River,5308854
39.9476,-109.2335,White River,5309102
39.9255,-109.2923,White River,5309352
39.9289,-109.3287,White River,5309296
39.9706,-109.4124,White River,5308936
40.0384,-109.4591,White River,5306196
40.0678,-109.6132,White River,5306626
40.0643,-109.6739,White River,5305946
29.8708,-95.4805,Whiteoak Bayou,1438725
29.7752,-95.3972,Whiteoak Bayou,1440291
39.8535,-85.1689,Whitewater River,3922967
39.4067,-85.0127,Whitewater River,3925073
39.25,-84.8212,Whitewater River,3924517
40.4841,-86.1338,Wildcat Creek,20097327
40.4868,-86.395,Wildcat Creek,20097289
40.4406,-86.8292,Wildcat Creek,20097561
40.4765,-86.1652,Wildcat Creek,20097331
40.4717,-86.2715,Wildcat Creek,20097943
44.5658,-123.2566,Willamette River,23762877
44.5973,-123.1962,Willamette River,23762867
44.6375,-123.164,Willamette River,23762851
44.6759,-123.0999,Willamette River,23762839
44.7482,-123.1415,Willamette River,23762831
44.77,-123.1461,Willamette River,919090001
44.8456,-123.1798,Willamette River,23791365
44.4572,-123.2119,Willamette River,23763051
44.5083,-123.2154,Willamette River,23763055
44.5387,-123.2469,Willamette River,23763009
44.5858,-123.1937,Willamette River,23762869
44.6387,-123.1068,Willamette River,23762845
44.7154,-123.1472,Willamette River,23762837
44.2672,-123.1741,Willamette River,23763339
44.3158,-123.2193,Willamette River,23763329
44.3364,-123.2452,Willamette River,23763311
44.3636,-123.2194,Willamette River,23763289
44.4568,-123.2118,Willamette River,23763051
44.3926,-123.2235,Willamette River,23763061
44.4199,-123.2198,Willamette River,23763059
44.4926,-123.2146,Willamette River,23763055
43.9239,-122.8057,Willamette River,23751844
44.0236,-123.024,Willamette River,23751752
44.0457,-123.029,Willamette River,23763441
44.0581,-123.0841,Willamette River,23763423
44.1262,-123.1077,Willamette River,23763393
44.2704,-123.1737,Willamette River,23763337
44.3625,-123.2197,Willamette River,23763289
44.4122,-123.2338,Willamette River,23763059
44.4501,-123.2104,Willamette River,23763051
44.5338,-123.2502,Willamette River,23763009
44.6377,-123.1629,Willamette River,23762851
44.7497,-123.1434,Willamette River,23762831
44.8457,-123.1798,Willamette River,23791365
44.9288,-123.114,Willamette River,23791157
44.9443,-123.0429,Willamette River,23791093
45.0903,-123.045,Willamette River,23791313
45.2018,-123.0464,Willamette River,23791331
45.2305,-122.9965,Willamette River,23791055
45.2838,-122.9624,Willamette River,23791305
45.2677,-122.9436,Willamette River,23791303
45.257,-122.8999,Willamette River,23791297
45.263,-122.8452,Willamette River,23791291
45.2899,-122.7943,Willamette River,23791281
45.2925,-122.7749,Willamette River,23791279
45.2986,-122.718,Willamette River,23791271
45.2999,-122.6929,Willamette River,23791411
45.2988,-122.6616,Willamette River,23791401
45.3377,-122.6483,Willamette River,23791017
45.0984,-123.035,Willamette River,23791313
45.3531,-122.6145,Willamette River,23791013
40.3058,-107.3021,Williams Fork,1355834
40.3193,-107.3445,Williams Fork,1355714
40.3192,-107.4127,Williams Fork,1355680
40.3658,-107.5191,Williams Fork,1355496
40.3726,-107.6154,Williams Fork,1355454
40.4372,-107.6478,Williams Fork,1355302
30.2809,-81.7872,Wills Branch Tributary,16658573
30.2818,-81.7814,Wills Branch Tributary,16658573
30.2809,-81.7766,Wills Branch Tributary,16658573
30.2844,-81.7697,Wills Branch Tributary,16658573
37.1528,-93.3737,Wilsons Creek,7607235
37.1473,-93.3756,Wilsons Creek,7607249
37.1391,-93.3767,Wilsons Creek,7607261
37.1344,-93.381,Wilsons Creek,7607291
37.1278,-93.389,Wilsons Creek,7607317
43.4169,-108.1779,Wind/Bighorn River,12870023
43.6461,-108.2029,Wind/Bighorn River,12845388
43.7361,-108.1612,Wind/Bighorn River,12845300
43.8704,-108.1355,Wind/Bighorn River,12845134
44.0147,-107.9695,Wind/Bighorn River,12840618
44.2663,-107.9719,Wind/Bighorn River,12840586
44.489,-108.0471,Wind/Bighorn River,12804398
30.6285,-83.2854,Withlacoochee River,902630003
30.6231,-83.2706,Withlacoochee River,902630003
30.615,-83.267,Withlacoochee River,2067240
30.6064,-83.2658,Withlacoochee River,2067240
30.6072,-83.2661,Withlacoochee River,2067240
30.5955,-83.2596,Withlacoochee River,2067240
30.5857,-83.2585,Withlacoochee River,2067240
30.8472,-89.4725,Wolf River,18068372
30.7772,-89.4028,Wolf River,18070640
30.7244,-89.3525,Wolf River,18068820
30.595,-89.3394,Wolf River,18069800
30.4836,-89.2719,Wolf River,18075806
30.4147,-89.2033,Wolf River,18076288
36.0337,-80.3124,Yadkin River,9248622
36.0004,-80.3401,Yadkin River,9248896
35.9403,-80.3582,Yadkin River,9252384
35.8567,-80.3869,Yadkin River,9252852
35.7207,-80.3909,Yadkin River,9223643
46.2135,-119.769,Yakima River,23099656
46.2664,-119.5892,Yakima River,23099598
33.8,-89.8211,Yalobusha River,18016690
33.8011,-89.8244,Yalobusha River,18016690
33.8072,-89.8522,Yalobusha River,18016670
33.8072,-89.8733,Yalobusha River,18016570
33.7964,-89.9072,Yalobusha River,18016674
45.2391,-123.114,Yamhill River,23796491
45.2304,-123.1044,Yamhill River,23796489
45.2244,-123.0967,Yamhill River,23796489
45.2221,-123.0709,Yamhill River,23796487
45.2262,-123.0567,Yamhill River,23796485
45.234,-123.0221,Yamhill River,23796481
40.4287,-106.8273,Yampa River,1358334
40.4836,-106.8323,Yampa River,1357212
40.4921,-106.9476,Yampa River,1357184
40.4781,-107.0126,Yampa River,1355084
40.5021,-107.2642,Yampa River,1353028
40.5005,-107.5533,Yampa River,1352770
40.4764,-106.8278,Yampa River,1357222
40.493,-106.8494,Yampa River,1357198
40.4835,-106.9653,Yampa River,1357204
40.4819,-107.0681,Yampa River,1356910
40.5001,-107.553,Yampa River,1352770
40.4472,-107.9061,Yampa River,3116407
40.5027,-108.0298,Yampa River,3109519
40.5369,-108.0892,Yampa River,3109491
40.5477,-108.1856,Yampa River,3109447
40.4613,-108.426,Yampa River,3111257
40.5292,-108.9817,Yampa River,3109527
40.5006,-107.5472,Yampa River,1352770
40.4766,-106.828,Yampa River,1357222
33.3166,-89.192,Yockanookany River,15779014
33.2911,-89.2261,Yockanookany River,15779046
45.79638889,-108.47,Yellowstone River,4342994
45.90388889,-108.3175,Yellowstone River,7197955
45.99666667,-108.0088889,Yellowstone River,7198191
46.14222222,-107.5488889,Yellowstone River,7194853
46.25444444,-107.3455556,Yellowstone River,13257617
46.26416667,-106.6958333,Yellowstone River,13260207
46.27555556,-106.6797222,Yellowstone River,13260207
46.27472222,-106.4647222,Yellowstone River,13270317
46.39833333,-105.8958333,Yellowstone River,13261539
46.53138889,-105.7141667,Yellowstone River,13254567
46.42083333,-105.86,Yellowstone River,13261505
46.77972222,-105.4111111,Yellowstone River,21878763
46.85555556,-105.1163889,Yellowstone River,21878613
47.10583333,-104.7191667,Yellowstone River,21876099
45.94027778,-111.491,Missouri River,3032118
45.99277778,-111.4281944,Missouri River,3040698
46.10555556,-111.40025,Missouri River,3029868
46.12027778,-111.4073889,Missouri River,3028024
46.17166667,-111.4438056,Missouri River,3029848
46.25083333,-111.4913056,Missouri River,3029782
46.33527778,-111.5316944,Missouri River,3029660
38.056198,-81.822448,Little Coal River,6928706
38.083804,-81.83902,Little Coal River,6928582
38.154697,-81.852228,Little Coal River,6928358
38.273108,-81.79947,Little Coal River,6928118
38.339109,-81.840953,Little Coal River,6928060
37.969421,-81.532137,Big Coal River,6929280
38.105935,-81.623249,Big Coal River,6928512
38.179262,-81.711889,Big Coal River,6929014
38.273108,-81.79947,Big Coal River,6928118
38.543789,-79.831931,Greenbrier River,12103826
38.472045,-79.856108,Greenbrier River,12103870
38.39641,-79.91391,Greenbrier River,12103896
38.331694,-79.969175,Greenbrier River,12103946
38.265857,-80.034548,Greenbrier River,12105030
38.187895,-80.129689,Greenbrier River,12105064
37.5888,-81.83399,Guyandotta River,6935772
37.847178,-81.995167,Guyandotta River,19293432
38.029597,-82.130833,Guyandotta River,19293228
38.220743,-82.201473,Guyandotta River,19293202
38.410407,-82.296508,Guyandotta River,19293260
37.433226,-81.586125,Tug Fork,436108
37.464586,-81.814478,Tug Fork,435922
37.621838,-82.168031,Tug Fork,435262
37.837715,-82.409782,Tug Fork,434540
38.116977,-82.598886,Tug Fork,433830
40.172179,-105.154552,St. Vrain Creek,2888850
40.169722,-105.146389,St. Vrain Creek,2888850
40.158764,-105.117113,St. Vrain Creek,2888850
40.155278,-105.0875,St. Vrain Creek,2888860
40.153056,-105.073611,St. Vrain Creek,2888860
40.152033,-105.0555336,St. Vrain Creek,2888860
40.160278,-105.008056,St. Vrain Creek,2888828
40.157031,-105.106866,St. Vrain Creek,2888850
42.674689,-94.207214,Des Moines River,6588289
42.615738,-94.214196,Des Moines River,6594412
42.432034,-94.133012,Des Moines River,6599826
42.252414,-93.996427,Des Moines River,6595152
41.719133,-93.572196,Fourmile Creek,22248777
41.704162,-93.559989,Fourmile Creek,22248777
41.673036,-93.552783,Fourmile Creek,22248805
41.658504,-93.545789,Fourmile Creek,22248817
41.718287,-93.571259,Fourmile Creek,22248777
42.35444,-94.990556,North Raccoon River,6608106
42.168802,-94.726048,North Raccoon River,6608186
41.988142,-94.377,North Raccoon River,6610484
41.835516,-94.132512,North Raccoon River,6610898
41.534382,-93.950199,North Raccoon River,6610166
41.534382,-93.950199,Raccoon River,6610166
41.531682,-93.781623,Raccoon River,6610162
41.562834,-93.703381,Raccoon River,6610248
41.582484,-93.641854,Raccoon River,6610140
42.491878,-92.330392,Cedar River,937080145
42.415835,-92.218613,Cedar River,22476839
42.170833,-92.023611,Cedar River,22477067
42.05016,-91.775487,Cedar River,22473865
41.972241,-91.666239,Cedar River,22477695
42.011666,-91.704722,Cedar River,22473911
31.975853,-90.355236,Little Copiah Creek,15735855
31.959332,-90.348047,Little Copiah Creek,15735857
31.942725,-90.327062,Little Copiah Creek,15735867
40.02009,-75.10363,Tacony Creek,4489096
40.017147,-75.107535,Tacony Creek,4489096
40.016347,-75.106169,Tacony Creek,4489096
40.016145,-75.104258,Tacony Creek,4489096
40.016252,-75.099473,Tacony Creek,4489096
40.015873,-75.097025,Tacony Creek,4489096
40.027555,-75.112866,Tacony Creek,4489096
40.024461,-75.11156,Tacony Creek,4489096
48.120171,-123.55458,Elwha River,23997036
48.12603,-123.55711,Elwha River,23997036
48.131721,-123.557124,Elwha River,23997034
48.141685,-123.565316,Elwha River,23998234
42.169022,-75.836819,Chenango River,9423985
42.164142,-75.864228,Chenango River,9428009
42.120198,-75.901799,Chenango River,9424041
48.04085,-106.29006,Missouri River,12462106
48.03367,-106.25096,Missouri River,12462106
48.00263,-106.1187,Missouri River,12462132
48.02642,-105.89929,Missouri River,12463774
48.04543,-105.65799,Missouri River,12463770
48.08849,-105.36602,Missouri River,12463708
48.09393,-105.17221,Missouri River,3011183
